point,lon,lat,count,address,district
0101000020E61000004C7E9E7A723A3E405A085007BE034E40,30.228309310621896,60.02923671157687,274,Нижне-Каменская улица,округ Юнтолово
0101000020E61000004C7E9E7A723A3E405AB7D4FDD7FC4D40,30.228309310621896,59.975341538300846,769,Северная дорога,округ Чкаловское
0101000020E61000004C7E9E7A723A3E406BDE1BEB22ED4D40,30.228309310621896,59.852628124816725,156,Ленинский проспект,округ Красненькая речка
0101000020E61000004C7E9E7A723A3E407916A554F5F84D40,30.228309310621896,59.94498689709594,77,Наличная улица,округ Морской
0101000020E61000004C7E9E7A723A3E407AB3D8B484F74D40,30.228309310621896,59.93373737889392,384,Шкиперский проток,округ Гавань
0101000020E61000004C7E9E7A723A3E40892F7FF5FDEC4D40,30.228309310621896,59.85150021276701,220,Ленинский проспект,округ Красненькая речка
0101000020E61000004C7E9E7A723A3E408F0FCDBE88F94D40,30.228309310621896,59.94948563587889,102,Новосмоленская набережная,округ Остров Декабристов
0101000020E61000004C7E9E7A723A3E40B1AE0E4BF7F94D40,30.228309310621896,59.95285928933061,162,Новосмоленская набережная,округ Остров Декабристов
0101000020E61000004C7E9E7A723A3E40C2FABDE463F94D40,30.228309310621896,59.9483610084185,428,Новосмоленская набережная,округ Остров Декабристов
0101000020E61000004C7E9E7A723A3E40C5684CBC4F034E40,30.228309310621896,60.025870835599136,29,проспект Авиаконструкторов,округ Юнтолово
0101000020E61000004C7E9E7A723A3E40CB88A75E4B004E40,30.228309310621896,60.00230010204685,620,Богатырский проспект,округ № 65
0101000020E61000004C7E9E7A723A3E40CEB8CE2B18F84D40,30.228309310621896,59.93823764413683,3,Малый проспект В.О.,округ Гавань
0101000020E61000004C7E9E7A723A3E40D15705CA91ED4D40,30.228309310621896,59.85601163159266,87,,округ Красненькая речка
0101000020E61000004C7E9E7A723A3E40E1E86ED465FA4D40,30.228309310621896,59.95623259940636,2,,округ Остров Декабристов
0101000020E61000004C7E9E7A723A3E40EA2DA41D73024E40,30.228309310621896,60.01913805500574,7,Планерная улица,округ Юнтолово
0101000020E61000004C7E9E7A723A3E40EE873B35FBEB4D40,30.228309310621896,59.84360375792299,9,улица Лёни Голикова,округ Дачное
0101000020E61000004C7E9E7A723A3E40F91CC68469FC4D40,30.228309310621896,59.971970173582974,562,Батарейная дорога,округ Чкаловское
0101000020E61000004C7E9E7A723A3E40F9C38CE397024E40,30.228309310621896,60.020260280354655,66,Планерная улица,округ Юнтолово
0101000020E61000004C7E9E7A723A3E40FBF1162D20EC4D40,30.228309310621896,59.84473193760274,18,улица Лёни Голикова,округ Дачное
0101000020E61000004D98FA185E5C3E400262E887FEFD4D40,30.36081081502953,59.984330166309526,530,Полюстровский проспект,Финляндский округ
0101000020E61000004D98FA185E5C3E40050445C591FE4D40,30.36081081502953,59.988823565196114,17,проспект Маршала Блюхера,округ Пискарёвка
0101000020E61000004D98FA185E5C3E4006FC5DE561F84D40,30.36081081502953,59.94048754777036,223,улица Восстания,округ Смольнинское
0101000020E61000004D98FA185E5C3E4009249E9F54F24D40,30.36081081502953,59.89320750447957,256,Прогонная улица,округ Волковское
0101000020E61000004D98FA185E5C3E400A41C338F1F64D40,30.36081081502953,59.9292365029706,735,Невский проспект,округ Лиговка-Ямская
0101000020E61000004D98FA185E5C3E401079A430B8FF4D40,30.36081081502953,59.99780853300957,99,2-й Муринский проспект,округ Светлановское
0101000020E61000004D98FA185E5C3E40159903D805F04D40,30.36081081502953,59.87517833877261,33,улица Фучика,округ Волковское
0101000020E61000004D98FA185E5C3E4015DC4D3BBB014E40,30.36081081502953,60.013526356713705,1658,проспект Раевского,округ Светлановское
0101000020E61000004D98FA185E5C3E401672D71B6AEC4D40,30.36081081502953,59.84698818225677,41,улица Орджоникидзе,округ Гагаринское
0101000020E61000004D98FA185E5C3E401DAC68F66CFE4D40,30.36081081502953,59.987700272664576,116,проспект Маршала Блюхера,округ Пискарёвка
0101000020E61000004D98FA185E5C3E402265734F2C044E40,30.36081081502953,60.03260224470638,1,Северный проспект,округ Сосновское
0101000020E61000004D98FA185E5C3E40236E4BFC40FA4D40,30.36081081502953,59.9551082008659,44,улица Михайлова,Финляндский округ
0101000020E61000004D98FA185E5C3E402D3C4E79D0F84D40,30.36081081502953,59.94386211700508,580,Кирочная улица,округ Смольнинское
0101000020E61000004D98FA185E5C3E4030E11C588EFC4D40,30.36081081502953,59.97309399995937,4,Чугунная улица,Финляндский округ
0101000020E61000004D98FA185E5C3E4033438EB75DF64D40,30.36081081502953,59.92473501631175,1,Лиговский проспект,округ Лиговка-Ямская
0101000020E61000004D98FA185E5C3E403DA1E4C62AF04D40,30.36081081502953,59.87630544818465,3975,улица Фучика,округ Волковское
0101000020E61000004D98FA185E5C3E403DF3BDF394004E40,30.36081081502953,60.004545657872285,1,улица Шателена,округ Светлановское
0101000020E61000004D98FA185E5C3E4042A0141A28014E40,30.36081081502953,60.00903631217126,208,улица Курчатова,округ Светлановское
0101000020E61000004D98FA185E5C3E40477640AC8AFA4D40,30.36081081502953,59.95735695979653,5565,улица Михайлова,Финляндский округ
0101000020E61000004D98FA185E5C3E40494A4ED65FF74D40,30.36081081502953,59.932612217166536,59,улица Восстания,округ Смольнинское
0101000020E61000004D98FA185E5C3E404983611E77F14D40,30.36081081502953,59.88644771348351,37,Стрельбищенская улица,округ Волковское
0101000020E61000004D98FA185E5C3E404BF55C0A3FF94D40,30.36081081502953,59.94723634280179,191,Захарьевская улица,округ Смольнинское
0101000020E61000004D98FA185E5C3E405C0B0E0A9CF14D40,30.36081081502953,59.88757444082032,16,Бухарестская улица,округ Волковское
0101000020E61000004D98FA185E5C3E406BDE1BEB22ED4D40,30.36081081502953,59.852628124816725,5,улица Типанова,округ Гагаринское
0101000020E61000004D98FA185E5C3E4070B5CC78A7F64D40,30.36081081502953,59.92698583598656,1176,Лиговский проспект,округ Лиговка-Ямская
0101000020E61000004D98FA185E5C3E407916A554F5F84D40,30.36081081502953,59.94498689709594,2407,Фурштатская улица,округ Смольнинское
0101000020E61000004D98FA185E5C3E407A441D895BF54D40,30.36081081502953,59.91685594491079,11,Днепропетровская улица,округ Лиговка-Ямская
0101000020E61000004D98FA185E5C3E407AB3D8B484F74D40,30.36081081502953,59.93373737889392,954,переулок Ульяны Громовой,округ Смольнинское
0101000020E61000004D98FA185E5C3E40888919D708054E40,30.36081081502953,60.03933228251395,2,улица Руднева,округ № 15
0101000020E61000004D98FA185E5C3E408991431816F74D40,30.36081081502953,59.930361779205725,2051,Лиговский проспект,округ Лиговка-Ямская
0101000020E61000004D98FA185E5C3E408A3E861151044E40,30.36081081502953,60.033724012898425,20,проспект Культуры,округ Сосновское
0101000020E61000004D98FA185E5C3E408D151BC211F54D40,30.36081081502953,59.91460443804235,2030,Днепропетровская улица,округ Лиговка-Ямская
0101000020E61000004D98FA185E5C3E408F0FCDBE88F94D40,30.36081081502953,59.94948563587889,2605,Воскресенская набережная,округ Смольнинское
0101000020E61000004D98FA185E5C3E408FAA9F16E4044E40,30.36081081502953,60.03821070476726,2206,улица Руднева,округ № 15
0101000020E61000004D98FA185E5C3E40A554BF083DF84D40,30.36081081502953,59.93936261503522,521,улица Восстания,округ Смольнинское
0101000020E61000004D98FA185E5C3E40AAF7F54399034E40,30.36081081502953,60.02811479101304,66,Лиственная аллея,округ Сосновское
0101000020E61000004D98FA185E5C3E40B2FEA92F1AF94D40,30.36081081502953,59.94611163902791,555,улица Чайковского,округ Смольнинское
0101000020E61000004D98FA185E5C3E40B461AD63B9EE4D40,30.36081081502953,59.86503263440992,191,Белградская улица,округ Купчино
0101000020E61000004D98FA185E5C3E40BE7BD74EA5F54D40,30.36081081502953,59.919107299057465,6,улица Черняховского,округ Лиговка-Ямская
0101000020E61000004D98FA185E5C3E40C2FABDE463F94D40,30.36081081502953,59.9483610084185,251,Шпалерная улица,округ Смольнинское
0101000020E61000004D98FA185E5C3E40CAE971F73AF74D40,30.36081081502953,59.93148701727075,8093,площадь Восстания,округ Смольнинское
0101000020E61000004D98FA185E5C3E40CB88A75E4B004E40,30.36081081502953,60.00230010204685,41,проспект Тореза,округ Светлановское
0101000020E61000004D98FA185E5C3E40D15705CA91ED4D40,30.36081081502953,59.85601163159266,254,Витебский проспект,округ Гагаринское
0101000020E61000004D98FA185E5C3E40D4F7F058CCF64D40,30.36081081502953,59.92811118856449,7499,Лиговский проспект,округ Лиговка-Ямская
0101000020E61000004D98FA185E5C3E40D800D455BF044E40,30.36081081502953,60.03708908893322,126,проспект Луначарского,округ Сосновское
0101000020E61000004D98FA185E5C3E40DDC94EE7B4FD4D40,30.36081081502953,59.982083238097154,30,Новолитовская улица,округ Сампсониевское
0101000020E61000004D98FA185E5C3E40E1E86ED465FA4D40,30.36081081502953,59.95623259940636,14,улица Архитектора Баранова,Финляндский округ
0101000020E61000004D98FA185E5C3E40E6A76D456BFD4D40,30.36081081502953,59.97983615736284,2,Литовская улица,округ Сампсониевское
0101000020E61000004D98FA185E5C3E40EC8BB6949A044E40,30.36081081502953,60.035967435010974,1179,проспект Луначарского,округ Сосновское
0101000020E61000004D98FA185E5C3E40F2A15A5F1DEB4D40,30.36081081502953,59.83683387685223,3,проспект Космонавтов,округ Гагаринское
0101000020E61000004D98FA185E5C3E40F91CC68469FC4D40,30.36081081502953,59.971970173582974,65,Чугунная улица,Финляндский округ
0101000020E61000004D98FA185E5C3E40FBF1162D20EC4D40,30.36081081502953,59.84473193760274,981,улица Орджоникидзе,округ Гагаринское
0101000020E61000004DB256B7497E3E400262E887FEFD4D40,30.493312319437155,59.984330166309526,2,Арсенальная улица,округ Полюстрово
